Nom;Numero;TypeVoie;VilleCP;adresse;code_postal;commune;longitude;latitude;result_score;result_score_next;result_label;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode;result_oldcitycode;result_oldcity;result_district;result_status
EHPAD RESIDENCE LES CAPITELLES;;;30620 BERNIS; ;30620;BERNIS;4.280136;43.764611;0.9409836363636364;0.54482;Bernis;municipality;30036;;Bernis;;30620;Bernis;30, Gard, Occitanie;30036;;;;ok
EHPAD LES MAGNANS;85;R;30520 ST MARTIN DE VALGALGUES;85 R;30520;ST MARTIN DE VALGALGUES;4.073078;44.171846;0.5690900773694391;0.5673655319148936;Rue Basse 30520 Saint-Martin-de-Valgalgues;street;30284_0019;;Rue Basse;Rue Basse;30520;Saint-Martin-de-Valgalgues;30, Gard, Occitanie;30284;;;;ok
EHPAD AUGUSTA BESSON;;;30330 ST PAUL LES FONTS; ;30330;ST PAUL LES FONTS;4.613269;44.081875;0.760893006993007;0.566449393939394;Saint-Paul-les-Fonts;municipality;30355;;Saint-Paul-les-Fonts;;30330;Saint-Paul-les-Fonts;30, Gard, Occitanie;30355;;;;ok
RESIDENCE LES SOLEIADES;25;R;30907 NIMES CEDEX 2;25 R;30907;NIMES CEDEX 2;4.354546;43.825983;0.45115765840220384;0.41077125307125306;25 Rue Clovis 30900 Nîmes;housenumber;30189_2070_00025;25;25 Rue Clovis;Rue Clovis;30900;Nîmes;30, Gard, Occitanie;30189;;;;ok
EHPAD LES GLYCINES;;CHE;30460 LASALLE; CHE;30460;LASALLE;3.857733;44.047912;0.4957109090909091;0.4743136070381231;Chemin de la Mouthe 30460 Lasalle;street;30140_0060;;Chemin de la Mouthe;Chemin de la Mouthe;30460;Lasalle;30, Gard, Occitanie;30140;;;;ok
EHPAD RESIDENCE CHAMPORUS;;ALL;30450 GENOLHAC; ALL;30450;GENOLHAC;3.958331;44.33655;0.720707165775401;0.5694393939393939;Génolhac;municipality;30130;;Génolhac;;30450;Génolhac;30, Gard, Occitanie;30130;;;;ok
EHPAD LE VIGNET;162;R;30420 CALVISSON;162 R;30420;CALVISSON;4.196376;43.786585;0.5255052406417112;0.5240330721003135;162 Rue de l’Aire 30420 Calvisson;housenumber;30062_0010_00162;162;162 Rue de l’Aire;Rue de l’Aire;30420;Calvisson;30, Gard, Occitanie;30062;;;;ok
EHPAD LES PORTES DE NIMES;145;R;30320 POULX;145 R;30320;POULX;4.411427;43.912617;0.5013854545454545;0.43728674931129474;145 Rue du Buis 30320 Poulx;housenumber;30206_0061_00145;145;145 Rue du Buis;Rue du Buis;30320;Poulx;30, Gard, Occitanie;30206;;;;ok
EHPAD RESIDENCE DU LANGUEDOC;15;PL;30230 BOUILLARGUES;15 PL;30230;BOUILLARGUES;4.432606;43.803105;0.7065776679841896;0.5941454545454544;Bouillargues;municipality;30047;;Bouillargues;;30230;Bouillargues;30, Gard, Occitanie;30047;;;;ok
EHPAD MAURICE LARGUIER;5;CHE;30110 LA GRAND COMBE;5 CHE;30110;LA GRAND COMBE;4.012078;44.227799;0.608670565110565;0.6004991796008868;Chemin du Chêne 30110 La Grand-Combe;street;30132_0253;;Chemin du Chêne;Chemin du Chêne;30110;La Grand-Combe;30, Gard, Occitanie;30132;;;;ok
EHPAD LES CIGALES;;;30170 POMPIGNAN; ;30170;POMPIGNAN;3.867963;43.894603;0.9351018181818181;0.5974224110671936;Pompignan;municipality;30200;;Pompignan;;30170;Pompignan;30, Gard, Occitanie;30200;;;;ok
EHPAD LA CAPITELLE;;QUA;30190 ST CHAPTES; QUA;30190;ST CHAPTES;4.265192;43.927058;0.46774;0.4104903685503685;Chemin de Saint Chaptes 30190 La Calmette;street;30061_0256;;Chemin de Saint Chaptes;Chemin de Saint Chaptes;30190;La Calmette;30, Gard, Occitanie;30061;;;;ok
RÃ‰SIDENCE NIMES LES OLIVIERS;57;R;30900 NIMES;57 R;30900;NIMES;4.332847;43.82904;0.5705945454545455;0.47983718475073306;57 Rue Thalès 30900 Nîmes;housenumber;30189_7737_00057;57;57 Rue Thalès;Rue Thalès;30900;Nîmes;30, Gard, Occitanie;30189;;;;ok
EHPAD RESIDENCE SAINT-SIMON;73;RTE;31035 TOULOUSE CEDEX 1;73 RTE;31035;TOULOUSE CEDEX 1;2.209057;43.591887;0.49084636363636364;0.4899256565656565;73 Route de Toulouse 81100 Castres;housenumber;81065_3915_00073;73;73 Route de Toulouse;Route de Toulouse;81100;Castres;81, Tarn, Occitanie;81065;;;;ok
EHPAD RESIDENCE LES SERPOLETS;;LOT;31620 CEPET; LOT;31620;CEPET;1.432835;43.742306;0.679597012987013;0.5034236363636363;Cépet;municipality;31136;;Cépet;;31620;Cépet;31, Haute-Garonne, Occitanie;31136;;;;ok
EHPAD LA CHARTREUSE;2;R;31140 PECHBONNIEU;2 R;31140;PECHBONNIEU;1.468156;43.705949;0.6064683870967742;0.5736992375366569;2 Rue du Pech 31140 Pechbonnieu;housenumber;31410_0145_00002;2;2 Rue du Pech;Rue du Pech;31140;Pechbonnieu;31, Haute-Garonne, Occitanie;31410;;;;ok
EHPAD RESIDENCE LE BOIS VERT;15;R;31081 TOULOUSE CEDEX 1;15 R;31081;TOULOUSE CEDEX 1;1.266706;43.348485;0.4713044155844155;0.4660912121212121;15 Route de Toulouse 31410 Noé;housenumber;31399_0180_00015;15;15 Route de Toulouse;Route de Toulouse;31410;Noé;31, Haute-Garonne, Occitanie;31399;;;;ok
EHPAD LE GRAND MARQUISAT;28;R;31170 TOURNEFEUILLE;28 R;31170;TOURNEFEUILLE;1.343646;43.586568;0.6463480213903743;0.6455189304812834;28 Rue d'Anjou 31170 Tournefeuille;housenumber;31557_0650_00028;28;28 Rue d'Anjou;Rue d'Anjou;31170;Tournefeuille;31, Haute-Garonne, Occitanie;31557;;;;ok
EHPAD LA PRADE;250;CHE;31370 RIEUMES;250 CHE;31370;RIEUMES;1.11687;43.42901;0.5965341873278237;0.5586641176470587;250 Chemin de Gargas 31370 Rieumes;housenumber;31454_0266_00250;250;250 Chemin de Gargas;Chemin de Gargas;31370;Rieumes;31, Haute-Garonne, Occitanie;31454;;;;ok
EHPAD LA CHENERAIE;230;CHE;31600 LHERM;230 CHE;31600;LHERM;1.237456;43.440204;0.47251;0.4712233333333333;Chemin de Cassagne 31600 Lherm;street;31299_0081;;Chemin de Cassagne;Chemin de Cassagne;31600;Lherm;31, Haute-Garonne, Occitanie;31299;;;;ok
EHPAD OREE DU BOIS;10;CHE;31310 RIEUX VOLVESTRE;10 CHE;31310;RIEUX VOLVESTRE;1.229538;43.251599;0.6500415233415233;0.630550909090909;Chemin de Gède 31310 Rieux-Volvestre;street;31455_0258;;Chemin de Gède;Chemin de Gède;31310;Rieux-Volvestre;31, Haute-Garonne, Occitanie;31455;;;;ok
EHPAD MARENGO JOLIMONT;13;AV;31500 TOULOUSE;13 AV;31500;TOULOUSE;1.473865;43.608616;0.6159663636363636;0.5677223140495867;13 Avenue Angla 31500 Toulouse;housenumber;31555_0348_00013;13;13 Avenue Angla;Avenue Angla;31500;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
EHPAD LE CLOS DES AMANDIERS;27;R;31140 ST ALBAN;27 R;31140;ST ALBAN;1.419725;43.682772;0.43149239234449754;0.4254349184149184;27 Rue Alain Savary 31140 Saint-Alban;housenumber;31467_0015_00027;27;27 Rue Alain Savary;Rue Alain Savary;31140;Saint-Alban;31, Haute-Garonne, Occitanie;31467;;;;ok
EHPAD LES FONTENELLES;6;AV;31520 RAMONVILLE ST AGNE;6 AV;31520;RAMONVILLE ST AGNE;1.484314;43.552424;0.5859446280991735;0.5744003557312252;6 Avenue Giotto 31520 Ramonville-Saint-Agne;housenumber;31446_0265_00006;6;6 Avenue Giotto;Avenue Giotto;31520;Ramonville-Saint-Agne;31, Haute-Garonne, Occitanie;31446;;;;ok
EHPAD ARC-EN-CIEL;12;R;31300 TOULOUSE;12 R;31300;TOULOUSE;1.424471;43.582343;0.6858181818181819;0.6672955944055944;12 Rue Roc 31300 Toulouse;housenumber;31555_7544_00012;12;12 Rue Roc;Rue Roc;31300;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
EHPAD RESIDENCE SAINT JACQUES;;LD;31480 CADOURS; LD;31480;CADOURS;1.044869;43.724917;0.7542618181818183;0.5929096536796536;Cadours;municipality;31098;;Cadours;;31480;Cadours;31, Haute-Garonne, Occitanie;31098;;;;ok
EHPAD - CENTRE ALZHEIMER M.LOUISE;10;R;31140 PECHBONNIEU;10 R;31140;PECHBONNIEU;1.469039;43.705321;0.6174654545454545;0.5856127272727273;10 Rue du Pech 31140 Pechbonnieu;housenumber;31410_0145_00010;10;10 Rue du Pech;Rue du Pech;31140;Pechbonnieu;31, Haute-Garonne, Occitanie;31410;;;;ok
EHPAD MAURICE GARRIGOU;2;R;31000 TOULOUSE;2 R;31000;TOULOUSE;1.437243;43.611843;0.6885490909090909;0.6762787878787878;2 Rue Auber 31000 Toulouse;housenumber;31555_0600_00002;2;2 Rue Auber;Rue Auber;31000;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
EHPAD L'OREE DE BOUCONNE;240;RTE;31820 PIBRAC;240 RTE;31820;PIBRAC;1.260397;43.624213;0.5626221531100478;0.5388297860962566;Pibrac;municipality;31417;;Pibrac;;31820;Pibrac;31, Haute-Garonne, Occitanie;31417;;;;ok
EHPAD PLENITUDE ST-MICHEL;28;ALL;31000 TOULOUSE;28 ALL;31000;TOULOUSE;1.448126;43.594468;0.5371977395577395;0.5187554545454545;28 Allées Jules Guesde 31000 Toulouse;housenumber;31555_4812_00028;28;28 Allées Jules Guesde;Allées Jules Guesde;31000;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
EHPAD LE VILLAGE;;R;31390 PEYSSIES; R;31390;PEYSSIES;1.187752;43.323559;0.8125969696969697;0.5970878656126481;Peyssies;municipality;31416;;Peyssies;;31390;Peyssies;31, Haute-Garonne, Occitanie;31416;;;;ok
EHPAD RESIDENCE MARGUERITE;4;R;31200 TOULOUSE;4 R;31200;TOULOUSE;1.426962;43.620963;0.6717187878787878;0.6520363636363635;Rue Reyer 31200 Toulouse;street;31555_7452;;Rue Reyer;Rue Reyer;31200;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
EHPAD L'ETOILE - HL REVEL;1;PL;31250 REVEL;1 PL;31250;REVEL;1.99181;43.467366;0.6427887878787878;0.5038763636363636;Revel;municipality;31451;;Revel;;31250;Revel;31, Haute-Garonne, Occitanie;31451;;;;ok
EHPAD MARIE LEHMAN;22;R;31130 BALMA;22 R;31130;BALMA;1.4961;43.61488;0.4909468013468013;0.48971134680134676;22 Rue Floréal 31130 Balma;housenumber;31044_0329_00022;22;22 Rue Floréal;Rue Floréal;31130;Balma;31, Haute-Garonne, Occitanie;31044;;;;ok
EHPAD DOMAINE DE BORDEROUGE;89;CHE;31200 TOULOUSE;89 CHE;31200;TOULOUSE;1.455741;43.634861;0.6117120855614973;0.5804695721925134;89 Chemin de Lanusse 31200 Toulouse;housenumber;31555_5008_00089;89;89 Chemin de Lanusse;Chemin de Lanusse;31200;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
EHPAD SAINT-VIDIAN;8;AV;31220 MARTRES TOLOSANE;8 AV;31220;MARTRES TOLOSANE;1.002929;43.196047;0.764633006993007;0.6191617703349281;Martres-Tolosane;municipality;31324;;Martres-Tolosane;;31220;Martres-Tolosane;31, Haute-Garonne, Occitanie;31324;;;;ok
EHPAD KORIAN LA COTE PAVEE;3;R;31500 TOULOUSE;3 R;31500;TOULOUSE;1.456379;43.619416;0.6637955944055943;0.6510227272727273;3 Rue Kléber 31500 Toulouse;housenumber;31555_4860_00003;3;3 Rue Kléber;Rue Kléber;31500;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
EHPAD RESIDENCE PAUL ET LISA;45;ALL;31140 LAUNAGUET;45 ALL;31140;LAUNAGUET;1.455216;43.661627;0.6425624242424242;0.5479137243401758;Launaguet;municipality;31282;;Launaguet;;31140;Launaguet;31, Haute-Garonne, Occitanie;31282;;;;ok
EHPAD RESIDENCE LA COCAGNE;4;AV;31570 STE FOY D AIGREFEUILLE;4 AV;31570;STE FOY D AIGREFEUILLE;1.603346;43.553976;0.6871629292929293;0.6288307188160677;Sainte-Foy-d'Aigrefeuille;municipality;31480;;Sainte-Foy-d'Aigrefeuille;;31570;Sainte-Foy-d'Aigrefeuille;31, Haute-Garonne, Occitanie;31480;;;;ok
EHPAD LES MINIMES;5;R;31200 TOULOUSE;5 R;31200;TOULOUSE;1.426962;43.620963;0.6717187878787878;0.6636101398601398;Rue Reyer 31200 Toulouse;street;31555_7452;;Rue Reyer;Rue Reyer;31200;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
EHPAD VAL D'ARIZE;5;AV;31310 MONTESQUIEU VOLVESTRE;5 AV;31310;MONTESQUIEU VOLVESTRE;1.22605;43.177754;0.7939906158357771;0.6868654545454544;Montesquieu-Volvestre;municipality;31375;;Montesquieu-Volvestre;;31310;Montesquieu-Volvestre;31, Haute-Garonne, Occitanie;31375;;;;ok
EHPAD RESIDENCE SENIOR TIBAOUS;1;R;31100 TOULOUSE;1 R;31100;TOULOUSE;1.416598;43.571673;0.6641446853146853;0.6456832996632996;1 Rue du Var 31100 Toulouse;housenumber;31555_8716_00001;1;1 Rue du Var;Rue du Var;31100;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
EHPAD VITALITE SERENITE;10;IMP;31400 TOULOUSE;10 IMP;31400;TOULOUSE;1.45033;43.580174;0.6466766666666667;0.6081481818181818;10 Impasse Pons 31400 Toulouse;housenumber;31555_6992_00010;10;10 Impasse Pons;Impasse Pons;31400;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
EHPAD LA BASTIDE;;;31360 BEAUCHALOT; ;31360;BEAUCHALOT;0.868554;43.111105;0.933620909090909;0.46358242424242424;Beauchalot;municipality;31050;;Beauchalot;;31360;Beauchalot;31, Haute-Garonne, Occitanie;31050;;;;ok
EHPAD L'EDELWEISS;5;ALL;31700 BEAUZELLE;5 ALL;31700;BEAUZELLE;1.371657;43.666154;0.6723254545454544;0.5474386776859503;Beauzelle;municipality;31056;;Beauzelle;;31700;Beauzelle;31, Haute-Garonne, Occitanie;31056;;;;ok
EHPAD RESIDENCE TOLOSA;205;AV;31200 TOULOUSE;205 AV;31200;TOULOUSE;1.433261;43.645007;0.5602334343434343;0.5105218181818182;205 Avenue de Fronton 31200 Toulouse;housenumber;31555_3620_00205;205;205 Avenue de Fronton;Avenue de Fronton;31200;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
RESIDENCE ISATIS;65;AV;31130 QUINT FONSEGRIVES;65 AV;31130;QUINT FONSEGRIVES;1.529748;43.587015;0.5458154978354979;0.5458154978354979;Avenue du Parc 31130 Quint-Fonsegrives;street;31445_0300;;Avenue du Parc;Avenue du Parc;31130;Quint-Fonsegrives;31, Haute-Garonne, Occitanie;31445;;;;ok
EHPAD MBV-BELLAGARDEL;6;R;31120 ROQUETTES;6 R;31120;ROQUETTES;1.372253;43.496038;0.740100707070707;0.637771048951049;Roquettes;municipality;31460;;Roquettes;;31120;Roquettes;31, Haute-Garonne, Occitanie;31460;;;;ok
EHPAD LA VENDINELLE;;;31460 LE CABANIAL; ;31460;LE CABANIAL;1.873595;43.517012;0.9320736363636364;0.6238653754940712;Le Cabanial;municipality;31097;;Le Cabanial;;31460;Le Cabanial;31, Haute-Garonne, Occitanie;31097;;;;ok
EHPAD NOELIE SECAIL;618;;31510 ANTICHAN DE FRONTIGNES;618;31510;ANTICHAN DE FRONTIGNES;0.664552;42.97478;0.8102452199413489;0.6509779020979021;Antichan-de-Frontignes;municipality;31009;;Antichan-de-Frontignes;;31510;Antichan-de-Frontignes;31, Haute-Garonne, Occitanie;31009;;;;ok
EHPAD KORIAN COTEAUX DE LA LEZE;7;AV;31410 ST SULPICE SUR LEZE;7 AV;31410;ST SULPICE SUR LEZE;1.32557;43.326307;0.6637824517906336;0.5862373614190687;Saint-Sulpice-sur-Lèze;municipality;31517;;Saint-Sulpice-sur-Lèze;;31410;Saint-Sulpice-sur-Lèze;31, Haute-Garonne, Occitanie;31517;;;;ok
EHPAD RESIDENCE NOUVELLE ORLEANS;163;AV;31200 TOULOUSE;163 AV;31200;TOULOUSE;1.433818;43.625779;0.5447422850122849;0.5105218181818182;163 Avenue des Minimes 31200 Toulouse;housenumber;31555_5956_00163;163;163 Avenue des Minimes;Avenue des Minimes;31200;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
EHPAD LES BUISSONNETS;366;RTE;31200 TOULOUSE;366 RTE;31200;TOULOUSE;1.439274;43.661409;0.5710523095823096;0.5145040771349862;366 Route de Launaguet 31200 Toulouse;housenumber;31555_5096_00366;366;366 Route de Launaguet;Route de Launaguet;31200;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
EHPAD FAUX BOURG ST ADRIEN;1;R;31230 L ISLE EN DODON;1 R;31230;L ISLE EN DODON;0.835662;43.38287;0.6768524517906337;0.6348598701298701;1 Rue Dodon 31230 L'Isle-en-Dodon;housenumber;31239_0034_00001;1;1 Rue Dodon;Rue Dodon;31230;L'Isle-en-Dodon;31, Haute-Garonne, Occitanie;31239;;;;ok
CTRE HEB. TEMP. OLIVIER;1;R;31000 TOULOUSE;1 R;31000;TOULOUSE;1.444898;43.611175;0.6762787878787878;0.64996;1 Rue Job 31000 Toulouse;housenumber;31555_4696_00001;1;1 Rue Job;Rue Job;31000;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
EHPAD MARIUS PRUDHOM;2;PL;31190 AUTERIVE;2 PL;31190;AUTERIVE;1.478413;43.352822;0.5417210344827585;0.5176322865013773;Place Pasteur 31190 Auterive;street;31033_sgmva3;;Place Pasteur;Place Pasteur;31190;Auterive;31, Haute-Garonne, Occitanie;31033;;;;ok
EHPAD CECILE BOUSQUET;129;AV;31660 BESSIERES;129 AV;31660;BESSIERES;1.628782;43.783732;0.6564060606060605;0.6390333333333332;129 Route BESSIERES 31660 Buzet-sur-Tarn;housenumber;31094_0006_00129;129;129 Route BESSIERES;Route BESSIERES;31660;Buzet-sur-Tarn;31, Haute-Garonne, Occitanie;31094;;;;ok
EHPAD ELVIRE GAY;;AV;31350 BOULOGNE SUR GESSE; AV;31350;BOULOGNE SUR GESSE;0.64313;43.280794;0.8329076223776223;0.6880497402597402;Boulogne-sur-Gesse;municipality;31080;;Boulogne-sur-Gesse;;31350;Boulogne-sur-Gesse;31, Haute-Garonne, Occitanie;31080;;;;ok
EHPAD RESIDENCE JALLIER;31;AV;31390 CARBONNE;31 AV;31390;CARBONNE;1.210366;43.301811;0.5662454545454545;0.4940395331695332;31 avenue Jallier 31390 Carbonne;housenumber;31107_0093_00031;31;31 avenue Jallier;avenue Jallier;31390;Carbonne;31, Haute-Garonne, Occitanie;31107;;;;ok
EHPAD JEANNE PENENT;6;AV;31220 CAZERES;6 AV;31220;CAZERES;1.071714;43.203037;0.5487836363636364;0.5009790909090909;Avenue de Cazères 31220 Palaminy;street;31406_0022;;Avenue de Cazères;Avenue de Cazères;31220;Palaminy;31, Haute-Garonne, Occitanie;31406;;;;ok
EHPAD SAINT-JACQUES;;CHE;31330 GRENADE; CHE;31330;GRENADE;1.278524;43.750529;0.5244130303030303;0.5230245747800586;Chemin de la Mare 31330 Grenade;street;31232_kfisk3;;Chemin de la Mare;Chemin de la Mare;31330;Grenade;31, Haute-Garonne, Occitanie;31232;;;;ok
EHPAD LE CASTELET;1;R;31600 MURET;1 R;31600;MURET;1.328831;43.460574;0.4987851097178684;0.48798454545454545;1 Rue Clement Ader 31600 Muret;housenumber;31395_0410_00001;1;1 Rue Clement Ader;Rue Clement Ader;31600;Muret;31, Haute-Garonne, Occitanie;31395;;;;ok
EHPAD AUGUSTIN LABOUILHE;;PL;31650 ST ORENS DE GAMEVILLE; PL;31650;ST ORENS DE GAMEVILLE;1.531735;43.55337;0.7271806887052341;0.5981827272727271;Saint-Orens-de-Gameville;municipality;31506;;Saint-Orens-de-Gameville;;31650;Saint-Orens-de-Gameville;31, Haute-Garonne, Occitanie;31506;;;;ok
EHPAD LE REPOS;5;R;31400 TOULOUSE;5 R;31400;TOULOUSE;1.465324;43.584404;0.6639737762237763;0.6441387542087541;5 Rue Dufour 31400 Toulouse;housenumber;31555_2800_00005;5;5 Rue Dufour;Rue Dufour;31400;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
EHPAD ANTOINE DE SAINT EXUPERY;137;AV;31100 TOULOUSE;137 AV;31100;TOULOUSE;1.392192;43.59352;0.5465759213759214;0.4776580519480519;137 Avenue de Lardenne 31100 Toulouse;housenumber;31555_5044_00137;137;137 Avenue de Lardenne;Avenue de Lardenne;31100;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
EHPAD DOCTEUR MARIE;7;R;31052 TOULOUSE CEDEX 3;7 R;31052;TOULOUSE CEDEX 3;1.353329;43.391683;0.3554910389610389;;Route de Toulouse 31870 Beaumont-sur-Lèze;street;31052_0203;;Route de Toulouse;Route de Toulouse;31870;Beaumont-sur-Lèze;31, Haute-Garonne, Occitanie;31052;;;;ok
EHPAD PIERRE DUCIS;92;AV;31300 TOULOUSE;92 AV;31300;TOULOUSE;1.426819;43.583105;0.5759195867768595;0.5562361497326203;92 Avenue de Muret 31300 Toulouse;housenumber;31555_6160_00092;92;92 Avenue de Muret;Avenue de Muret;31300;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
EHPAD SAINT-JACQUES;9;R;31340 VILLEMUR SUR TARN;9 R;31340;VILLEMUR SUR TARN;1.505469;43.864651;0.6769385858585858;0.6578224324324323;9 Rue Kleber 31340 Villemur-sur-Tarn;housenumber;31584_0560_00009;9;9 Rue Kleber;Rue Kleber;31340;Villemur-sur-Tarn;31, Haute-Garonne, Occitanie;31584;;;;ok
EHPAD LES GENEVRIERS;32;R;31360 ST MARTORY;32 R;31360;ST MARTORY;0.932958;43.136704;0.42457674931129474;0.4040672727272727;Rue Anna 31360 Saint-Martory;street;31503_0117;;Rue Anna;Rue Anna;31360;Saint-Martory;31, Haute-Garonne, Occitanie;31503;;;;ok
DOMAINE DU VALIER;21;CHE;31770 COLOMIERS;21 CHE;31770;COLOMIERS;1.34595;43.60769;0.6112296418732782;0.5922875401069518;21 Chemin du Page 31770 Colomiers;housenumber;31149_0950_00021;21;21 Chemin du Page;Chemin du Page;31770;Colomiers;31, Haute-Garonne, Occitanie;31149;;;;ok
EHPAD L'HERMITAGE;4;R;31210 MONTREJEAU;4 R;31210;MONTREJEAU;0.575419;43.08448;0.6051351410658307;0.5894772727272727;4 Rue Sartor 31210 Montréjeau;housenumber;31390_0157_00004;4;4 Rue Sartor;Rue Sartor;31210;Montréjeau;31, Haute-Garonne, Occitanie;31390;;;;ok
EHPAD SAINT-JOSEPH;100;AV;31620 FRONTON;100 AV;31620;FRONTON;1.383224;43.838482;0.45414497326203207;0.4363378468899521;Avenue Jean Bouin 31620 Fronton;street;31202_0089;;Avenue Jean Bouin;Avenue Jean Bouin;31620;Fronton;31, Haute-Garonne, Occitanie;31202;;;;ok
EHPAD SAINT JOSEPH;4;CHE;31430 LE FOUSSERET;4 CHE;31430;LE FOUSSERET;1.06737;43.281812;0.5964837373737374;0.592970101010101;4 Chemin de Ronde 31430 Le Fousseret;housenumber;31193_0090_00004;4;4 Chemin de Ronde;Chemin de Ronde;31430;Le Fousseret;31, Haute-Garonne, Occitanie;31193;;;;ok
EHPAD ATHENA;2;CHE;31800 VILLENEUVE DE RIVIERE;2 CHE;31800;VILLENEUVE DE RIVIERE;0.66936;43.123409;0.7675463636363635;0.6533123678646934;Villeneuve-de-Rivière;municipality;31585;;Villeneuve-de-Rivière;;31800;Villeneuve-de-Rivière;31, Haute-Garonne, Occitanie;31585;;;;ok
EHPAD BELLES RIVES;1;AV;31190 AUTERIVE;1 AV;31190;AUTERIVE;1.47788;43.352779;0.6935692929292928;0.5706791608391607;Auterive;municipality;31033;;Auterive;;31190;Auterive;31, Haute-Garonne, Occitanie;31033;;;;ok
EHPAD RESIDENCE LE SORBIER;15;ALL;31470 FONSORBES;15 ALL;31470;FONSORBES;1.239738;43.53383;0.6441424242424242;0.5395588770053475;Fonsorbes;municipality;31187;;Fonsorbes;;31470;Fonsorbes;31, Haute-Garonne, Occitanie;31187;;;;ok
EHPAD RESIDENCE LES ROSSIGNOLS;1086;RTE;31470 ST LYS;1086 RTE;31470;ST LYS;1.190028;43.542113;0.44200757575757577;0.4345630303030303;Route de Saint-lys 31470 Fontenilles;street;31188_0112;;Route de Saint-lys;Route de Saint-lys;31470;Fontenilles;31, Haute-Garonne, Occitanie;31188;;;;ok
EHPAD MARECHAL LECLERC;774;AV;31470 ST LYS;774 AV;31470;ST LYS;1.184125;43.510116;0.3876391120507399;0.3322377777777778;774 Avenue du 19 Mars 1962 31470 Saint-Lys;housenumber;31499_5i5frj_00774;774;774 Avenue du 19 Mars 1962;Avenue du 19 Mars 1962;31470;Saint-Lys;31, Haute-Garonne, Occitanie;31499;;;;ok
EHPAD L'HORIZON;2;PL;31210 LE CUING;2 PL;31210;LE CUING;0.619908;43.145672;0.6796538383838383;0.45409314049586774;Le Cuing;municipality;31159;;Le Cuing;;31210;Le Cuing;31, Haute-Garonne, Occitanie;31159;;;;ok
EHPAD OCCITANIE;25;CHE;31830 PLAISANCE DU TOUCH;25 CHE;31830;PLAISANCE DU TOUCH;1.28632;43.565496;0.7370978787878788;0.6878647186147185;Plaisance-du-Touch;municipality;31424;;Plaisance-du-Touch;;31830;Plaisance-du-Touch;31, Haute-Garonne, Occitanie;31424;;;;ok
EHPAD RESIDENCE CURTIS;;AV;31490 LEGUEVIN; AV;31490;LEGUEVIN;1.230484;43.605282;0.47951606060606056;0.4577626392961876;Avenue Carreli 31490 Léguevin;street;31291_0996;;Avenue Carreli;Avenue Carreli;31490;Léguevin;31, Haute-Garonne, Occitanie;31291;;;;ok
EHPAD RESIDENCE TIERS TEMPS;23;R;31700 BLAGNAC;23 R;31700;BLAGNAC;1.39507;43.63451;0.5792168831168831;0.5446129870129869;23 Rue Pasteur 31700 Blagnac;housenumber;31069_0750_00023;23;23 Rue Pasteur;Rue Pasteur;31700;Blagnac;31, Haute-Garonne, Occitanie;31069;;;;ok
EHPAD RESIDENCE GENERAL PAUL ODDO;22;RTE;31510 BARBAZAN;22 RTE;31510;BARBAZAN;0.618907;43.034701;0.6142536363636364;0.5615696143250689;Barbazan;municipality;31045;;Barbazan;;31510;Barbazan;31, Haute-Garonne, Occitanie;31045;;;;ok
EHPAD LES JARDINS D'OLY;6;R;31320 AUZEVILLE TOLOSANE;6 R;31320;AUZEVILLE TOLOSANE;1.476761;43.518693;0.5743394080338267;0.5631423376623376;6 Allée du Goutil 31320 Auzeville-Tolosane;housenumber;31035_0215_00006;6;6 Allée du Goutil;Allée du Goutil;31320;Auzeville-Tolosane;31, Haute-Garonne, Occitanie;31035;;;;ok
EHPAD LES 13 VENTS;;CHE;31450 BELBERAUD; CHE;31450;BELBERAUD;1.574847;43.504569;0.7354116161616161;0.6275727272727272;Belberaud;municipality;31057;;Belberaud;;31450;Belberaud;31, Haute-Garonne, Occitanie;31057;;;;ok
EHPAD SAINT VINCENT DE PAUL;20;PL;31150 BRUGUIERES;20 PL;31150;BRUGUIERES;1.41135;43.724744;0.6838324675324675;0.585993265993266;Bruguières;municipality;31091;;Bruguières;;31150;Bruguières;31, Haute-Garonne, Occitanie;31091;;;;ok
